name,overallScore,confidence,collectedAt,dx_codeReviewDuration,dx_debuggingTime,dx_successfulDeploymentsRatio,dx_timeToFirstCommit,dx_linesChangedPerHour,dx_averageCommentsPerPR,dx_prIterationRate,tp_buildTime,tp_bundleSize,tp_bundleLoadTime,tp_performanceScore,tp_typeScriptErrorRate,tp_testCoverage,bi_timeToMarket,bi_featureSuccessRate,bi_activeContributors,bi_issueResolutionRate,bi_communityGrowth,avg_dx,avg_tp,avg_bi,Cluster,dx_tp_interaction,tp_bi_interaction,dx_bi_interaction,testCov_x_codeReview,bundleSize_x_buildTime,avg_dx_squared,avg_tp_squared,avg_bi_squared,tp_testCoverage_squared,dx_codeReviewDuration_squared,tp_bundleSize_log,tp_bundleLoadTime_log,dx_codeReviewDuration_log,testCov_per_errorRate,performance_efficiency,dx_efficiency,overallScore_category,testCoverage_category,confidence_std,dx_codeReviewDuration_std,dx_debuggingTime_std,dx_successfulDeploymentsRatio_std,dx_timeToFirstCommit_std,dx_linesChangedPerHour_std,dx_averageCommentsPerPR_std,dx_prIterationRate_std,tp_buildTime_std,tp_bundleSize_std,tp_bundleLoadTime_std,tp_performanceScore_std,tp_typeScriptErrorRate_std,tp_testCoverage_std,bi_featureSuccessRate_std,bi_activeContributors_std,bi_issueResolutionRate_std,avg_dx_std,avg_tp_std,avg_bi_std,dx_tp_interaction_std,tp_bi_interaction_std,dx_bi_interaction_std,testCov_x_codeReview_std,bundleSize_x_buildTime_std,avg_dx_squared_std,avg_tp_squared_std,avg_bi_squared_std,tp_testCoverage_squared_std,dx_codeReviewDuration_squared_std,tp_bundleSize_log_std,tp_bundleLoadTime_log_std,dx_codeReviewDuration_log_std,testCov_per_errorRate_std,performance_efficiency_std,dx_efficiency_std,confidence_norm,dx_codeReviewDuration_norm,dx_debuggingTime_norm,dx_successfulDeploymentsRatio_norm,dx_timeToFirstCommit_norm,dx_linesChangedPerHour_norm,dx_averageCommentsPerPR_norm,dx_prIterationRate_norm,tp_buildTime_norm,tp_bundleSize_norm,tp_bundleLoadTime_norm,tp_performanceScore_norm,tp_typeScriptErrorRate_norm,tp_testCoverage_norm,bi_featureSuccessRate_norm,bi_activeContributors_norm,bi_issueResolutionRate_norm,avg_dx_norm,avg_tp_norm,avg_bi_norm,dx_tp_interaction_norm,tp_bi_interaction_norm,dx_bi_interaction_norm,testCov_x_codeReview_norm,bundleSize_x_buildTime_norm,avg_dx_squared_norm,avg_tp_squared_norm,avg_bi_squared_norm,tp_testCoverage_squared_norm,dx_codeReviewDuration_squared_norm,tp_bundleSize_log_norm,tp_bundleLoadTime_log_norm,dx_codeReviewDuration_log_norm,testCov_per_errorRate_norm,performance_efficiency_norm,dx_efficiency_norm
pmndrs/zustand,82,90,2025-10-02T08:10:10.926Z,47.38629629629631,0.0,0.95,2.5,1.7210789179556518,4.4,0.6,600.0,7809024,78090.24,92.374,0.2571428571428571,95,5.650510400365155,0.71,33,0.8571428571428571,54.939,8.222482173464567,1314650.3118571427,19.0313306515016,1,10809688.753584988,25019544.776052978,156.48477701928172,4501.698148148149,4685414400.0,67.60921309294258,1728305442466.0825,362.1915463667844,9025,2245.4610766803853,15.87079067407393,11.265633165644491,3.8792166392584386,355.6149732620321,0.15370049916805323,8.222482173464567,Very High,High,0.0,-0.724052872107322,-0.4860520699924041,-2.220446049250313e-16,0.0,-0.20100645011347323,0.17770050956873204,0.4304140269378055,0.1605575176262903,-0.49839488818791255,-0.4983948881879125,2.1929144399097935,0.10525661979671705,1.3511890395259079,-0.07947738354336904,0.8974476982721727,1.5295210892265347,-0.5100314490841518,-0.4983947888991732,0.599538835666669,-0.30970489475663193,-0.36575357400044745,-0.376683789724881,-0.7096929122008834,-0.49829884206365005,-0.19758601795617192,-0.22091659135025293,0.414889602856229,1.400887107709623,-0.4253046671397756,-1.4694357285737496,-1.4694351893727466,-0.8493280821943617,-0.15853407737506925,0.48361225720664286,0.0949536322139338,0.0,0.02526943316268295,0.0,0.0,0.0,0.005089064682124669,0.34920634920634924,0.6,0.9999999999999998,0.0020843174096661665,0.0020843174096661665,0.8445905402937568,0.291005291005291,1.0,0.6914893617021276,0.5925925925925926,0.8253968253968252,0.0006762641588961341,0.002084468354515221,0.5551355979038759,5.115132782086342e-06,0.0015355776471644893,0.0006424844754241659,0.02824274152898484,0.0025047925689382806,9.927182704688588e-07,6.7721228137090026e-06,0.3756407531833442,1.0000000000000002,0.0006449751996846091,0.20404102955819803,0.2040365393016106,0.5005748520406184,0.5024334046808933,0.11087861311270841,0.07588833761472716
pmndrs/jotai,76,90,2025-10-02T08:10:25.907Z,116.05820906432744,0.0,0.95,2.5,1.1852038101217488,12.5,0.6,600.0,14820352,148203.52,85.527,0.15,85,5.449117398648647,0.74,22,1.0,20.557,19.11334469634988,2494887.6995,9.94922347972973,1,47685648.57922688,24822195.27915429,190.16293782909193,9864.947770467832,8892211200.0,365.3199454814861,6224464633116.402,98.98704784960535,7225,13469.507891219137,16.511511996711835,11.906348490704264,4.762671324449332,531.25,0.14230782029950084,19.11334469634988,High,Medium,0.0,-0.5443999165656924,-0.4860520699924041,-2.220446049250313e-16,0.0,-0.21163419367936626,3.0478383510577234,0.4304140269378055,0.1605575176262903,-0.4831223193817857,-0.4831223193817857,1.6004313120933622,-1.0520402895143643,-0.11749469908920893,0.09845705722536821,-0.08974476982721727,2.197159673008931,-0.500415530932609,-0.48312225677000786,-0.8739844194461506,-0.309186839206469,-0.3658453264222822,-0.3753510910269042,-0.5442574964628074,-0.4830268699718197,-0.19754983976935386,-0.22078514724388845,-0.8119773067543198,-0.15854195467585716,-0.4061290687940106,-1.0542627170070757,-1.0542646163112328,-0.21201310226013959,1.2812177116269146,0.31865078482485837,0.6708336611197976,0.0,0.062078967940533976,0.0,0.0,0.0,0.0034851790482640504,0.992063492063492,0.6,0.9999999999999998,0.004480040307766593,0.004480040307766593,0.6659622759646238,0.0,0.5999999999999996,0.723404255319149,0.38888888888888884,0.9999999999999999,0.0020970612408562008,0.004480185180634277,0.20053040368846342,7.904983975277277e-05,0.0015218394578219135,0.0008321879834246212,0.06206455899174918,0.004899506021065741,6.055507655073103e-06,2.5276176218214547e-05,0.08400853851707538,0.5636363636363637,0.0038690004321257493,0.2900873256296126,0.29008269889298277,0.6213646269222693,0.9155293646717622,0.08742813235708002,0.1781906821085502
pmndrs/valtio,85,90,2025-10-02T08:10:40.376Z,50.9060725308642,0.0,0.95,2.5,1.5420557135380202,5.1,0.7,543.5,5565440,55654.4,94.565,0.27,70,1.5693100071225063,0.78,11,0.8,9.917,8.81401832062889,936967.1225,4.813262001424501,1,8258445.383541933,4509868.247313306,42.42417946254243,3563.425077160494,3024816640.0,77.68691895638172,877907388645.93,23.167491094356997,4900,2591.428220517607,15.532086784835059,10.926934387036527,3.9494357877756068,249.99999999999997,0.1736730945821855,8.81401832062889,Very High,Low,0.0,-0.7148447668151146,-0.4860520699924041,-2.220446049250313e-16,0.0,-0.2045569279787089,0.42573711315420015,0.8442736682241566,-0.7658619825662627,-0.5032820209839143,-0.5032820209839144,2.382505579539676,0.2441322489140473,-2.320520307011884,0.3357029782503512,-1.0769372379266073,1.2624656557135767,-0.5095091614175083,-0.5032820926776297,-1.7072666668929068,-0.30974073615015546,-0.37528900490922323,-0.3811973500321894,-0.7386349914449122,-0.5043273249812171,-0.19758479330053888,-0.22094145252787112,-1.1653926389709224,-2.172804493590436,-0.4247136034084251,-1.6889082336336716,-1.6889051481985091,-0.798672722074168,-1.0243029933115622,0.7728075189018914,0.12623250042221637,0.0,0.02715610444493235,0.0,0.0,0.0,0.004553244410767467,0.4047619047619047,0.7,0.8695451396906024,0.0013177000780263191,0.001317700078026319,0.9017505413372986,0.325925925925926,0.0,0.7659574468085106,0.18518518518518517,0.7555555555555555,0.0007534346153222344,0.001317824303785473,0.0,0.0,0.00010782726555872628,0.0,0.022325787672295556,0.0015594995149821856,1.1640970509959764e-06,3.272288769643567e-06,0.0,0.0,0.0007443517275766689,0.15855445980584748,0.1585503022511936,0.5101755200589642,0.2540255581402374,0.15198983636432745,0.08144487958563076
TanStack/query,80,90,2025-10-02T08:10:54.407Z,133.24328282828284,0.0,0.95,2.5,1.2110451869577066,5.9,0.3,600.0,95527936,955279.36,60.0,0.42,85,4.036344543279235,0.89,42,0.3,46.84,20.58633257360579,16080660.13,18.813268908655846,1,331041817.4393029,302529783.2543907,387.29621055026695,11325.679040404042,57316761600.0,423.7970888311028,258587630216571.66,353.9390870293967,7225,17753.772418857774,18.374929296702636,13.769760147060055,4.899653697338554,197.67441860465118,0.09983361064891846,20.58633257360579,High,Medium,0.0,-0.49944195386375995,-0.4860520699924041,-2.220446049250313e-16,0.0,-0.21112169454964871,0.7092075172518786,-0.8111648969212483,0.1605575176262903,-0.30731937166399764,-0.30731937166399764,-0.6084655483959112,1.8643479219495611,-0.11749469908920893,0.9881292610690539,1.7051506267171281,-1.0742693875248093,-0.49911497913185454,-0.30731936481220307,0.5641594855823246,-0.30520608218631434,-0.23673253840390615,-0.3675502120725265,-0.4991996114227699,-0.30723079104824746,-0.1975427335525248,-0.2134073722646559,0.3764226718539585,-0.15854195467585716,-0.39880966455893624,0.15318979769537824,0.1531884520956524,-0.11319544959199777,-1.4532370779512784,-0.2963589282596785,0.748721367401062,0.0,0.0712905152074791,0.0,0.0,0.0,0.0035625228406150435,0.46825396825396826,0.3,0.9999999999999998,0.03205727061836732,0.03205727061836732,0.0,0.7333333333333334,0.5999999999999996,0.8829787234042553,0.7592592592592592,0.14444444444444446,0.002289223879340531,0.032057403076244814,0.5466215135388391,0.0006471667216471519,0.020854036830650236,0.0019426070941951812,0.07127624777243402,0.03246511657209216,7.049954372586916e-06,0.0010638829726583793,0.3664969771211406,0.5636363636363637,0.005099624035875134,0.5403367726738753,0.5403333336070115,0.6400934539480361,0.13095508250646548,0.0,0.1920270621875026
apollographql/apollo-client,70,90,2025-10-02T08:11:10.483Z,335.5861111111111,16716.83361111111,0.95,2.5,0.0207687289161658,3.3,0.7,600.0,99578880,995788.8,60.0,0.1928571428571428,85,8.425738203957382,0.73,9,0.7380952380952381,19.651,2437.1272129930194,16762568.998809524,7.708966688410524,1,40852513066.671844,129222086.02400558,18787.732500381968,28524.819444444445,59747328000.0,5939589.052311122,280983719439850.12,59.428167403023124,7225,112618.03797067901,18.41646066191895,13.811291470117073,5.81885401860923,419.01408450704236,0.09983361064891846,0.14578008548746657,Medium,Medium,0.0,0.029908193356622183,1.6764793212378717,-2.220446049250313e-16,0.0,-0.23472785349164205,-0.21207129606557565,0.8442736682241566,0.1605575176262903,-0.2984953199337453,-0.2984953199337453,-0.6084655483959112,-0.589121525789932,-0.11749469908920893,0.03914557696912246,-1.2564267775810418,0.9731556027412053,1.63453231162596,-0.2984953136364852,-1.2374540875528368,0.26406379392508633,-0.3173073622234661,0.3605844869731199,0.03132705495478914,-0.298407084082382,0.5241921814866141,-0.21275262811321782,-0.9963718808386368,-0.15854195467585716,-0.23673986178232756,0.1801011885951585,0.18009990952329646,0.5499060587548275,0.3611742378251759,-0.2963589282596785,-0.33212102988142966,0.0,0.17975036545054446,0.31981160195563546,0.0,0.0,0.0,0.26190476190476186,0.7,0.9999999999999998,0.03344145051976725,0.03344145051976725,0.0,0.11640211640211634,0.5999999999999996,0.7127659574468085,0.14814814814814814,0.6798941798941799,0.3175456348497638,0.03344158270653893,0.11306097841596258,0.08189096666607215,0.008789481326365855,0.10558922047764226,0.1797377642457831,0.03384871324459344,0.10100691168695848,0.0011560546270565134,0.04017705395146507,0.5636363636363637,0.03234868944425361,0.5459142679458295,0.545910866579977,0.7657705279831748,0.651548972393924,0.0,2.055784595718824e-05
typeorm/typeorm,66,90,2025-10-09T12:02:34.555Z,1397.5345987654318,52270.8791954023,0.95,2.5,0.0384208337252455,5.9,0.7,600.0,32322560,323225.6,68.435,0.2965116279069767,85,46.05185525599128,0.68,33,0.1860465116279069,35.865,7668.357459285922,5441089.888585271,23.15658035352384,0,41724222233.778076,125997035.21577092,177572.93568549838,118790.4408950617,19393536000.0,58803706.12338605,29605459175664.88,536.2272136692063,7225,1953102.9547464566,17.291276027339322,12.686108904222653,7.2431802522469155,277.31411229135057,0.1138685524126456,0.14670139236089316,Medium,Medium,0.0,2.808077269329664,6.2758395499691,-2.220446049250313e-16,0.0,-0.23437776810688235,0.7092075172518786,0.8442736682241566,0.1605575176262903,-0.4449977763652353,-0.4449977763652353,0.1214300530545932,0.5304959492645097,-0.11749469908920893,-0.25741182431210563,0.8974476982721727,-1.606827606681465,6.25336592324522,-0.44499775057919255,1.2688385096421175,0.2763100859343661,-0.31880676418215226,6.643968984654183,2.815670813521048,-0.4449038165186922,6.948306918715512,-0.22010160962806097,1.2261166240820685,-0.15854195467585716,2.9076161898884565,-0.548993156796205,-0.5489956379222566,1.5774001229404124,-0.8003980993569904,-0.09313853691451181,-0.3320723136087024,0.0,0.7489762427119031,0.9999999999999999,0.0,0.0,5.2833126407245416e-05,0.46825396825396826,0.7,0.9999999999999998,0.010460425260933309,0.010460425260933305,0.2200568730270538,0.39793281653746765,0.5999999999999996,0.6595744680851064,0.5925925925925926,0.005167958656330657,0.9999999999999999,0.010460563561662339,0.7162033924261988,0.08363870590156304,0.008564974249635378,0.9999999999999999,0.7489723863227841,0.010877371118738087,1.0,0.00012150123260977721,0.5684733505449527,0.5636363636363637,0.561014500417734,0.3948064980288908,0.3948021996765456,0.9605106182255523,0.31826871992782113,0.028889266127315016,2.9212059794867223e-05
evanw/esbuild,66,90,2025-10-02T08:11:39.167Z,741.5002314814816,0.0,0.95,2.5,0.0581403879334969,1.1,0.1,600.0,20802560,208025.6,79.685,0.3379310344827586,75,15.321487409665764,0.41,28,0.5402298850574713,39.354,106.601195981345,3501890.1038218387,16.725143458944647,1,373305673.2626444,58569614.36387882,1782.9202956830686,55612.51736111112,12481536000.0,11363.814984653125,12263234299245.328,279.7304237222789,5625,549822.5932870908,16.850586662092287,12.245421235122299,6.610023182436377,215.55996035678893,0.13258735440931782,106.601195981345,Medium,Medium,0.0,1.0918222784782763,-0.4860520699924041,-2.220446049250313e-16,0.0,-0.233986680030024,-0.9916149073341906,-1.6388841794939506,0.1605575176262903,-0.47009145229176186,-0.47009145229176186,1.09491262760328,0.9778850939439231,-1.5861784377043258,-1.8588217912307399,0.4487238491360864,0.04843779416903598,-0.4231694895430446,-0.47009142353664674,0.2253723130079143,-0.3046123342490649,-0.35015535771014933,-0.3123231344531446,0.8668773056054299,-0.4699965120105998,-0.19621328866468893,-0.2206086053002767,0.030516146962283712,-1.5447011212407284,0.5101974137132442,-0.8345499573436658,-0.8345523352034839,1.1206472277375046,-1.3066220136718287,0.17790229327317345,5.296960032749643,0.0,0.39732854739321616,0.0,0.0,0.0,0.00011185417298766123,0.08730158730158731,0.1,0.9999999999999998,0.0065241199296013665,0.0065241199296013665,0.5135529988781926,0.510429970200085,0.19999999999999973,0.3723404255319149,0.5,0.43805874840357595,0.013510526753938988,0.006524259219666669,0.4650919613505087,0.0007319039274181938,0.0038711154402542853,0.009803926668466514,0.3505586730118666,0.006942724363015299,0.0001930929835438107,5.0128880862641426e-05,0.28427331852259374,0.17575757575757578,0.15793249547867674,0.3356236891261817,0.33561915843772194,0.8739426241799773,0.17302211877639484,0.06741970405645475,0.9999999999999998
swc-project/swc,72,90,2025-10-02T08:11:53.085Z,91.85743540051682,748.3399879227053,0.95,2.5,0.558499432927851,4.0,1.0,600.0,431799296,4317992.96,60.0,0.5181818181818182,75,2.5194649916770695,0.89,18,0.7575757575757576,32.774,121.31513182230717,72686337.4130303,10.988208149850566,1,8817952604.942467,798692605.1446476,1333.0359201900712,6889.307655038761,259079577600.0,14717.361209063765,5283303646520888.0,120.7407183444424,5625,8437.788438360121,19.883471447975104,15.278301491260173,4.531065364296511,141.99655765920826,0.09983361064891846,0.16189598016597623,High,Medium,0.0,-0.6077116890189219,-0.38924493816092487,-2.220446049250313e-16,0.0,-0.22406330881285716,0.03596530751989281,2.0858525920832105,0.1605575176262903,0.4251706050037402,0.42517060500374015,-0.6084655483959112,2.9248527261182615,-1.5861784377043258,0.9881292610690539,-0.4487238491360864,1.0641972278024407,-0.41017804809968506,0.4251705851332265,-0.7054147203473357,-0.18597688088573378,-0.006054775104804608,-0.3301257788684813,-0.6360444342801802,0.4252305665150886,-0.19580576146257467,-0.06651103730574227,-0.7105776017984983,-1.5447011212407284,-0.414725454109476,1.1306911947778164,1.1306927349846576,-0.3790912221928528,-1.9096511622762704,-0.2963589282596785,-0.3312688639603374,0.0,0.049106863568866586,0.014316575489867187,0.0,0.0,0.0016094394728210094,0.31746031746031744,1.0,0.9999999999999998,0.14695889797446474,0.14695889797446474,0.0,1.0,0.19999999999999973,0.8829787234042553,0.31481481481481477,0.7037037037037036,0.015430073260293031,0.14695901095672417,0.24109691031152464,0.01766305634532779,0.055393667784836606,0.007269802411872447,0.043299525867038474,0.14731832973758605,0.0002501224970232488,0.021743224954480257,0.10811174016929001,0.17575757575757578,0.0024236758761403644,0.7429279148730819,0.7429259424869648,0.5896984506519346,0.0,0.0,0.0001719410633802905
prisma/prisma,68,90,2025-10-09T12:02:49.556Z,65.3791975308642,7290.996438172044,0.95,2.5,0.9232464360336612,1.7,0.7,600.0,167664640,1676646.4,60.0,0.3162162162162162,85,2.440683031121399,0.72,16,0.527027027027027,43.981,1051.8784117341345,28223671.952702705,12.733742011629689,1,29687871226.914158,359392957.266585,13394.34832262526,5557.231790123457,100598784000.0,1106448.1930723253,796575658493777.2,162.1481856187429,7225,4274.43946977976,18.93747635781199,14.33230676228811,4.195383717198934,260.5633802816901,0.09983361064891846,0.14425108688037416,Medium,Medium,0.0,-0.6769815476711171,0.45712945814193,-2.220446049250313e-16,0.0,-0.21682946354039107,-0.7790121042609319,0.8442736682241566,0.1605575176262903,-0.15018611883554528,-0.15018611883554533,-0.6084655483959112,0.7433338346601244,-0.11749469908920893,-0.020165903287123293,-0.6282133887905209,-0.01326536789224507,0.41144836722417855,-0.1501861133589117,-0.4222111983813398,0.10721622445122639,-0.21029551165279287,0.14715964729806286,-0.6771337998748411,-0.15010367757065443,-0.06313724234911748,-0.1976794247847863,-0.5175662676616494,-0.15854195467585716,-0.4218382814981983,0.5177076454036271,0.5177072820397599,-0.6212484553485669,-0.937710666365516,-0.2963589282596785,-0.332201879287085,0.0,0.034913992299771546,0.13948486328145313,0.0,0.0,0.002701135037184583,0.1349206349206349,0.7,0.9999999999999998,0.05670588976245709,0.056705889762457086,0.0,0.45145145145145144,0.5999999999999996,0.7021276595744681,0.2777777777777778,0.4219219219219218,0.13682923608138778,0.05670601872594203,0.3092501882192776,0.059506341919812224,0.024812481435150014,0.07520917970604037,0.034899166025082584,0.05710334993686083,0.018815806112314974,0.0032779858956436697,0.15399147039030345,0.5636363636363637,0.0012277843810359328,0.61588457990937,0.6158816683171011,0.5438025928739469,0.27887077153109285,0.0,6.195334089587881e-06
web-infra-dev/rspack,71,90,2025-10-02T08:12:24.091Z,120.31048798798798,19.678333333333335,0.95,2.5,2.001577874364983,4.0,0.7,600.0,73203712,732037.12,60.0,0.37,75,3.0082802619692868,0.82,16,0.6,12.062,21.448628456526613,12322747.415,6.498056052393858,1,264306030.86795875,80073903.42216152,139.3743899574799,9023.2865990991,43922227200.0,460.0436626661232,151850103853889.16,42.22473246005245,5625,14474.613519907802,18.108756701688836,13.503587868090246,4.798353275427346,197.3684210526316,0.09983361064891846,1.037251315702101,High,Medium,0.0,-0.533275507100013,-0.48350643159278867,-2.220446049250313e-16,0.0,-0.19544345430411575,0.03596530751989281,0.8442736682241566,0.1605575176262903,-0.35594756978614916,-0.35594756978614916,-0.6084655483959112,1.324276030937723,-1.5861784377043258,0.5729488992753335,-0.6282133887905209,0.3277716384182222,-0.4983536283559031,-0.3559475842529207,-1.4339178539769786,-0.3061436264506872,-0.34015750804780764,-0.37736087511229016,-0.5702194739207498,-0.3558570892188321,-0.19753832882277522,-0.2165278175543761,-1.0765617149109104,-1.5447011212407284,-0.40441190722570386,-0.01928405944648493,-0.01928580171226933,-0.18627251561459685,-1.4557454644111598,-0.2963589282596785,-0.28498238712049434,0.0,0.06435827548588129,0.0003764683823237513,0.0,0.0,0.005928604044787633,0.31746031746031744,0.7,0.9999999999999998,0.02442923572695687,0.024429235726956867,0.0,0.5975308641975308,0.19999999999999973,0.8085106382978723,0.2777777777777778,0.5111111111111111,0.0024017170332726132,0.024429365855366206,0.0657817299837482,0.0005133643515409871,0.005368104281892075,0.0005461044959116296,0.056756860766206306,0.02484029577906883,7.66635394867179e-06,0.0006246020654816423,0.021115541475232993,0.17575757575757578,0.0041577096616670405,0.5045908639496897,0.5045871894159097,0.6262432187710874,0.13023537212264225,0.0,0.008394513233614427
vercel/turbo,62,90,2025-10-02T08:12:38.758Z,532.9627350427351,2254.571959876543,0.95,2.5,0.4147353032491808,4.0,0.6,600.0,795653120,7956531.2,60.0,0.37,75,13.312442810457512,0.51,18,0.5666666666666667,28.78,399.4284900317895,133935064.42833334,12.233821895424835,0,53497480546.91963,1638537723.7684805,4886.537007007388,39972.20512820513,477391872000.0,159543.1186490754,1.7938601483421804e+16,149.66639816897612,5625,284049.27694423264,20.494673871191797,15.88950380962978,6.280326051960972,197.3684210526316,0.09983361064891846,0.17708523475954716,Medium,Medium,0.0,0.5462662270104095,-0.1943950043995542,-2.220446049250313e-16,0.0,-0.2269145110461064,0.03596530751989281,0.4304140269378055,0.1605575176262903,1.217742648760982,1.217742648760982,-0.6084655483959112,1.324276030937723,-1.5861784377043258,-1.2657069886682828,-0.4487238491360864,0.17198930220232983,-0.16462217189856318,1.2177426227636343,-0.503320560228128,0.4417078638217262,0.3844089697274616,-0.18950805635078496,0.38443443258379295,1.2177716437024266,-0.17820635123408565,0.3034634774771888,-0.5757472337210559,-1.5447011212407284,0.05613993788276473,1.5267366232005708,1.5267394765704976,0.8828071623493164,-1.4557454644111598,-0.2963589282596785,-0.3304656963181031,0.0,0.28554822967325433,0.043132466768893624,0.0,0.0,0.0011791503646216342,0.31746031746031744,0.6,0.9999999999999998,0.2712852649220962,0.27128526492209615,0.0,0.5975308641975308,0.19999999999999973,0.4787234042553191,0.31481481481481477,0.4703703703703703,0.051712107577393404,0.2712853604057865,0.28973111995172834,0.10724358039399715,0.1138582265468757,0.02728608612937022,0.25192746569297375,0.2715923113486043,0.00271299073661237,0.07382641353705963,0.14016157258279488,0.17575757575757578,0.08159105712250146,0.8250099415038565,0.8250085931932538,0.828864995596633,0.13023537212264225,0.0,0.00031461996991966014
testing-library/react-testing-library,72,90,2025-10-02T08:13:00.773Z,466.1148919753087,3273.422777777778,0.95,2.5,0.0363525060798573,4.8,0.6,166.9,1709056,17090.56,98.331,0.3623376623376623,75,12.635678240740738,0.75,18,0.6623376623376623,19.402,535.4891460370237,287747.8588896104,10.29000318061568,0,154085855.23077947,2960926.3831894426,5510.185015906148,34958.61689814815,285241446.40000004,286748.6255234609,82798830295.55513,105.8841654570808,5625,217263.09252115368,14.35145231437945,9.74634005339488,6.1465752487710095,201.4300662713638,0.5856521739130435,0.16353695975705348,High,Medium,0.0,0.37138522989572126,-0.0625939152729863,-2.220446049250313e-16,0.0,-0.23441878821679993,0.31943571161757095,0.4304140269378055,-6.9408988634957405,-0.5116822684096297,-0.5116822684096297,2.708384279606374,1.2415117671203242,-1.5861784377043258,0.15776853748161396,-0.4487238491360864,0.6191048386141769,-0.04448952592655974,-0.5116831331515,-0.8186947378085498,-0.30769206543366573,-0.37600914440563926,-0.1648293069930398,0.2297847124351599,-0.5142728293374366,-0.16274817626315552,-0.22096469733070914,-0.7798279878331934,-1.5447011212407284,-0.057960178474936015,-2.4539328259797135,-2.4539064005182536,0.7863207303001408,-1.4224505056630654,6.7381012220803935,-0.3311820932961813,0.0,0.24971643316386308,0.06262421501541732,0.0,0.0,4.6642577624406414e-05,0.38095238095238093,0.6,0.0,0.0,0.0,1.0000000000000002,0.5767195767195767,0.19999999999999973,0.7340425531914894,0.31481481481481477,0.5873015873015872,0.06946227039650815,0.0,0.21383593397255019,0.0002923776592210241,0.0,0.030798992184831883,0.22031068894538874,0.0,0.004876213690316085,0.0,0.09165058754744368,0.17575757575757578,0.06240721484918122,0.0,0.0,0.8105780028641594,0.13978841664876468,1.0000000000000002,0.00018735545862042457
microsoft/playwright,79,90,2025-10-02T08:13:14.906Z,29.55409523809524,0.0,0.95,2.5,1.6473424035988888,1.8,0.2,600.0,222569472,2225694.72,60.0,0.1646341463414634,95,0.6676734682213076,0.81,11,0.3902439024390244,77.743,5.235919663099161,37465986.98077235,18.122183474132065,1,196168897.93004316,678965490.1049999,94.88629679049875,2807.6390476190477,133541683200.0,27.414854718428437,1403700180443403.5,328.4135338701053,9025,873.4445453424037,19.220749849036615,14.615580107853358,3.4194987269804757,543.9944134078213,0.09983361064891846,5.235919663099161,High,High,0.0,-0.7707037879590467,-0.4860520699924041,-2.220446049250313e-16,0.0,-0.20246882960184714,-0.7435783037487222,-1.2250245382075995,0.1605575176262903,-0.030588544095234173,-0.03058854409523416,-0.6084655483959112,-0.893970467754802,1.3511890395259079,0.5136374190190884,-1.0769372379266073,-0.6525172089891005,-0.5126683881322567,-0.030588518254786614,0.45203457450380136,-0.3071008576673817,-0.06171872630207688,-0.3791213401262179,-0.7619480543845671,-0.030510775625312136,-0.19759090242571936,-0.1799302889433387,0.2574412080223453,1.400887107709623,-0.427648673571984,0.701262498806248,0.7012626811562148,-1.1809637811725444,1.3856888546812345,-0.2963589282596785,-0.062967900739431,0.0,0.015711012571796832,0.0,0.0,0.0,0.004868369721043503,0.14285714285714285,0.2,0.9999999999999998,0.07546649591848875,0.07546649591848874,0.0,0.039747064137308,1.0,0.797872340425532,0.18518518518518517,0.2547425474254743,0.00028664402633988157,0.07546662558085696,0.5196385149798233,0.0003767523424866626,0.0470590441769567,0.00029551042737897295,0.017559636750347184,0.07585605124782478,3.0918372246376364e-07,0.005776621753711648,0.3382145061133745,1.0000000000000002,0.0002508735009434496,0.6539270701994464,0.6539244348112774,0.4377202155052774,0.9455043974941095,0.0,0.04783432939033593
